C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data     19/10/2021  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	V	Cr	Mn	Fe	Ni	Cu	Zn	Ga	Ge	As	Se	Br	Rb	Sr	Y	Zr	Rh	In	Sn	Sb	Ba	La	Ce	Pr	Nd	Ta	W	Pb	Bi	Fe a*2	Fe a+b	S1	S2	S3	Mo inc	Mo coh	Dt	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000128.spe	309.56	6.49	1	0.010265	-0.008803	0.010128	0.075074	90447	1.51	184	1219	25	62	0	988	11401	1312	0	9582	271	635	903	228744	765	701	1141	443	0	0	112	84	4094	2389	784	1397	33	25	55	0	450	60	198	209	143	1144	2129	431	503	653	0	1509	963	2068	89753	21987	0.170	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000129.spe	311.56	6.48	1	0.010265	-0.008803	0.010128	0.075074	90127	1.59	173	1123	33	46	59	1125	10442	1176	0	9517	271	675	858	222172	719	612	865	461	27	0	60	51	3647	2466	631	1424	22	104	36	33	351	58	257	188	154	985	2052	428	380	825	0	1546	778	1853	90977	22432	0.171	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000130.spe	313.56	6.47	1	0.010265	-0.008803	0.010128	0.075074	91735	1.56	157	969	51	53	22	1208	9678	1140	13	9524	300	645	792	227741	696	573	790	330	0	0	0	0	3358	2321	747	1310	41	98	29	35	370	89	191	137	125	1100	1986	462	448	651	0	1534	952	1656	92862	21721	0.173	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000131.spe	315.56	6.45	1	0.010265	-0.008803	0.010128	0.075074	92462	1.71	154	993	49	53	78	1115	8947	1065	0	9115	163	566	725	231993	661	498	899	436	0	79	37	39	2911	2356	610	1455	0	76	32	34	356	0	228	346	124	1137	2166	234	255	794	253	1369	1000	2149	93733	21899	0.174	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000132.spe	317.56	6.43	1	0.010265	-0.008803	0.010128	0.075074	93139	1.64	140	991	83	62	9	1133	8599	1047	0	9157	283	690	702	232748	712	494	774	380	45	0	0	105	3161	2274	772	1612	11	13	65	30	380	8	182	162	169	1069	2020	426	286	781	75	1451	1004	2227	95120	22265	0.174	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000133.spe	319.56	6.42	1	0.010265	-0.008803	0.010128	0.075074	90113	1.59	168	830	49	46	17	1172	7879	928	0	8305	162	563	633	211441	688	455	737	287	0	12	0	0	3047	2250	783	1314	11	31	40	0	347	4	162	207	127	1044	1818	244	181	651	21	1231	864	2199	98893	23207	0.177	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000134.spe	321.56	6.41	1	0.010265	-0.008803	0.010128	0.075074	64705	1.51	134	790	46	26	31	1233	6628	804	16	7160	131	346	3166	173239	548	481	640	286	124	0	0	116	2254	1745	638	922	22	35	64	17	233	95	187	155	99	702	1398	214	143	333	0	1156	727	1321	65536	14836	0.153	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000135.spe	323.56	6.40	1	0.010265	-0.008803	0.010128	0.075074	77085	1.40	133	810	15	50	61	1164	6995	849	0	7642	327	510	3125	194052	495	442	715	306	4	73	75	19	2480	2102	722	1019	9	114	0	15	290	16	159	129	153	935	1701	183	364	847	221	1236	742	1695	81569	19160	0.163	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000136.spe	325.56	6.38	1	0.010265	-0.008803	0.010128	0.075074	86384	1.64	146	904	32	13	20	1157	8298	1054	0	8715	156	607	1261	221704	644	477	675	401	0	143	0	117	3019	2146	742	1177	20	76	0	23	311	50	197	173	103	996	1829	127	439	674	309	1435	892	1979	88793	21051	0.167	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000137.spe	327.56	6.38	1	0.010265	-0.008803	0.010128	0.075074	86112	1.68	121	925	40	50	33	1114	8305	1022	0	8618	129	544	759	217339	591	466	820	290	0	0	0	0	3138	1995	724	1071	21	0	75	0	290	45	178	217	107	1119	2054	393	139	322	0	1391	836	2117	89320	21207	0.168	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000138.spe	329.56	6.38	1	0.010265	-0.008803	0.010128	0.075074	88206	1.51	130	938	23	26	33	1144	8226	939	31	8862	189	634	1644	221658	616	526	717	317	0	0	6	82	2698	1990	750	1133	30	0	100	19	263	0	203	231	152	1092	1982	439	298	775	356	1695	946	1768	91548	21297	0.170	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000139.spe	331.56	6.38	1	0.010265	-0.008803	0.010128	0.075074	90111	1.57	117	907	46	37	21	1150	8220	1072	0	9148	166	604	2576	228347	667	400	750	309	0	0	0	26	3169	2338	743	1317	29	10	10	31	307	0	206	206	140	1131	2032	412	177	621	0	1463	918	1761	92210	21686	0.171	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000140.spe	333.56	6.38	1	0.010265	-0.008803	0.010128	0.075074	89879	1.59	120	919	71	42	16	1129	8092	1048	23	8708	270	547	1552	228526	643	404	732	365	0	0	0	41	2794	2161	910	1106	43	47	22	29	380	20	183	224	164	1122	1994	461	321	530	504	1398	956	1990	92655	21674	0.170	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000141.spe	335.56	6.39	1	0.010265	-0.008803	0.010128	0.075074	81351	1.58	86	850	0	46	50	1119	7163	851	0	7740	218	559	4217	199272	630	384	713	359	8	0	0	0	2698	1774	706	1149	0	23	37	33	257	27	149	155	121	1034	1793	399	274	543	0	1307	910	1860	85429	20392	0.165	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000142.spe	337.56	6.40	1	0.010265	-0.008803	0.010128	0.075074	88759	1.61	69	955	39	9	29	1109	8471	944	0	9214	289	590	1453	230856	638	491	753	364	19	0	0	0	2873	2073	700	1255	0	0	79	0	294	0	207	252	171	1046	2063	307	213	545	0	1389	939	1945	89264	21230	0.168	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000143.spe	339.56	6.41	1	0.010265	-0.008803	0.010128	0.075074	91406	1.58	106	1011	35	39	0	1085	8654	1105	0	9665	284	562	682	242343	612	436	788	464	6	87	6	0	3002	2063	623	1186	8	0	94	19	316	37	156	234	177	1051	1992	254	275	637	0	1401	1040	2370	90133	21474	0.169	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000144.spe	341.56	6.41	1	0.010265	-0.008803	0.010128	0.075074	92843	1.66	124	1004	0	56	0	1043	9236	1097	0	9953	334	599	734	247630	642	515	780	454	0	0	118	48	2908	2197	871	1535	24	84	0	20	337	0	234	178	186	1016	2194	320	370	667	255	1448	1161	2182	90211	21433	0.169	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000145.spe	343.56	6.42	1	0.010265	-0.008803	0.010128	0.075074	91295	1.49	97	968	25	36	0	1045	8916	1093	29	9535	270	579	702	238964	646	518	813	356	37	17	104	0	3099	2276	705	1535	33	65	39	0	261	35	247	170	189	1123	2074	271	376	577	0	1540	1060	2070	90840	21571	0.170	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000146.spe	345.56	6.43	1	0.010265	-0.008803	0.010128	0.075074	91640	1.66	105	951	49	26	58	1072	9068	1064	0	10028	173	714	807	241974	729	478	902	326	0	15	63	162	2684	2244	723	1597	0	80	0	15	364	20	208	185	203	1207	2054	238	227	642	561	1520	961	2000	89822	21274	0.170	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000147.spe	347.56	6.45	1	0.010265	-0.008803	0.010128	0.075074	92065	1.60	123	1015	24	51	38	1112	9242	1051	0	10161	330	632	755	243216	602	486	795	371	0	0	32	23	3215	2148	687	1456	0	88	17	26	258	0	232	250	168	1131	2058	344	209	528	0	1608	1059	1938	90347	21404	0.170	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000148.spe	349.56	6.48	1	0.010265	-0.008803	0.010128	0.075074	80602	1.47	107	828	40	38	26	1160	6876	899	0	7876	199	503	625	202178	601	397	818	357	0	92	67	16	2635	2108	969	1319	0	77	10	27	328	21	142	128	150	960	1736	201	266	819	104	1188	1029	1821	84406	19941	0.164	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000149.spe	351.56	6.48	1	0.010265	-0.008803	0.010128	0.075074	89212	1.63	101	1048	39	52	29	1025	8641	1176	0	9531	280	544	686	235874	697	431	807	317	108	47	0	0	2689	1963	596	1440	0	74	0	30	279	0	234	184	152	1189	1929	244	259	297	0	1566	999	1923	87198	21280	0.167	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000150.spe	353.56	6.49	1	0.010265	-0.008803	0.010128	0.075074	92575	1.59	127	1044	56	27	33	1016	9159	1048	22	9868	294	713	787	246323	695	531	753	301	32	99	72	0	3198	2409	747	1332	9	0	105	0	351	0	237	202	201	1151	2001	289	135	639	128	1423	963	2185	90120	21490	0.169	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000151.spe	355.56	6.51	1	0.010265	-0.008803	0.010128	0.075074	87933	1.53	111	960	0	30	21	1070	8816	985	0	9384	195	644	784	234194	611	414	822	411	0	0	61	4	2948	1912	492	1567	0	0	37	21	322	34	213	195	145	1121	2083	394	397	570	13	1453	920	2077	85820	20356	0.165	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000152.spe	357.56	6.53	1	0.010265	-0.008803	0.010128	0.075074	81342	1.49	114	815	44	59	30	1029	7801	917	0	8237	156	637	797	214013	585	496	634	260	0	0	32	228	2503	2044	822	1662	32	0	44	54	420	7	128	187	159	1007	1909	506	350	369	174	1360	846	2108	80618	19794	0.161	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000153.spe	359.56	6.56	1	0.010265	-0.008803	0.010128	0.075074	82039	1.42	142	857	27	43	27	1103	8085	1013	0	8784	193	613	1456	212283	592	343	676	379	0	168	24	37	3127	1981	683	1840	20	73	28	0	401	7	181	187	167	1097	1984	181	300	697	0	1212	879	2122	81816	20392	0.162	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000154.spe	361.56	6.60	1	0.010265	-0.008803	0.010128	0.075074	84213	1.51	155	1141	40	38	48	1004	10169	1083	0	10157	270	642	978	222430	624	478	896	415	0	266	144	42	3191	2472	655	1301	0	66	10	23	531	57	77	212	189	1034	2182	133	131	575	0	1324	909	2193	80295	19734	0.160	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000155.spe	363.56	6.63	1	0.010265	-0.008803	0.010128	0.075074	82132	1.60	151	1259	32	44	44	978	11734	1316	35	10336	308	647	1036	220537	584	460	1120	347	76	121	47	66	3892	2605	656	1310	31	121	0	28	407	45	222	298	205	1030	2058	302	441	604	0	1309	904	2038	75671	19977	0.158	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000156.spe	365.56	6.66	1	0.010265	-0.008803	0.010128	0.075074	81412	1.57	231	1345	23	23	11	1008	12665	1238	26	10260	248	624	1084	220835	594	598	1137	678	0	0	192	0	4280	2957	850	1293	19	0	141	0	382	107	246	212	139	902	2133	554	382	397	0	1316	848	2053	73715	20014	0.156	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000157.spe	367.56	6.68	1	0.010265	-0.008803	0.010128	0.075074	82352	1.51	193	1430	20	63	37	1040	12789	1458	39	10351	416	649	1181	220346	691	577	1133	568	21	20	58	0	4405	2829	569	1102	38	116	0	54	328	55	243	255	184	870	1996	478	357	496	0	1548	912	1847	74591	20372	0.158	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000158.spe	369.56	6.70	1	0.010265	-0.008803	0.010128	0.075074	82333	1.49	191	1320	25	48	35	1045	12560	1356	21	10007	410	713	1190	222377	638	632	1106	501	75	0	0	119	4212	2579	701	1319	30	80	41	17	380	0	245	227	180	980	2032	599	271	631	0	1208	967	2175	75075	20645	0.157	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000159.spe	371.56	6.71	1	0.010265	-0.008803	0.010128	0.075074	83377	1.64	171	1345	38	40	29	1055	12718	1333	0	10212	287	702	1143	226596	624	513	1204	481	10	0	0	137	4302	2726	805	1193	25	46	94	26	376	42	180	236	216	959	1962	514	359	495	0	1592	910	1801	76341	20502	0.158	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000160.spe	373.56	6.72	1	0.010265	-0.008803	0.010128	0.075074	83549	1.49	196	1446	15	25	47	994	12624	1358	29	10224	339	663	1206	226703	707	626	1247	605	25	118	112	59	4138	2651	764	1189	0	129	35	20	410	17	204	219	208	909	2172	237	469	541	73	1449	1070	1945	75462	20538	0.158	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000161.spe	375.56	6.73	1	0.010265	-0.008803	0.010128	0.075074	84633	1.65	153	1426	32	0	38	1050	12570	1371	0	10006	346	709	1232	230430	663	611	1236	581	0	249	0	0	4438	2788	746	1246	9	167	0	15	493	100	190	247	166	1028	2088	214	275	600	0	1448	888	2196	76459	20657	0.159	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000162.spe	377.56	6.74	1	0.010265	-0.008803	0.010128	0.075074	84227	1.63	199	1401	17	31	17	1009	12518	1370	42	10328	354	656	1319	224513	645	509	1211	539	0	57	104	69	4474	2795	759	1401	16	83	38	22	354	8	228	232	193	1038	2194	541	394	670	0	1367	892	2157	76245	20457	0.160	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000163.spe	379.56	6.75	1	0.010265	-0.008803	0.010128	0.075074	85571	1.51	131	1371	61	36	40	1026	12699	1500	17	10321	359	885	1341	229792	622	540	1133	573	37	289	49	9	4520	2796	672	1272	32	102	38	19	384	86	284	167	141	972	2146	296	256	641	0	1564	965	1978	77935	20683	0.160	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000164.spe	381.56	6.76	1	0.010265	-0.008803	0.010128	0.075074	84617	1.57	184	1339	33	38	0	1024	12452	1419	0	9909	428	719	1368	224264	649	677	1246	576	0	28	119	0	4156	2722	756	907	30	100	13	18	426	40	158	189	147	958	2124	422	403	685	0	1264	1035	2140	77934	20919	0.161	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000165.spe	383.56	6.76	1	0.010265	-0.008803	0.010128	0.075074	85541	1.48	197	1224	0	24	22	1054	12539	1546	26	10108	171	753	1356	226823	715	598	1293	369	0	0	80	110	4307	2801	610	1042	52	78	44	33	282	97	288	256	169	1089	2190	459	453	431	0	1492	938	1950	79223	21085	0.161	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000166.spe	385.56	6.77	1	0.010265	-0.008803	0.010128	0.075074	85885	1.50	168	1190	47	58	24	1057	12474	1459	16	9803	401	754	1428	228784	711	496	1229	443	0	0	94	0	4521	2892	674	1133	10	91	42	51	369	58	229	280	144	1064	2087	426	369	489	0	1494	958	2151	80060	21126	0.161	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000167.spe	387.56	6.78	1	0.010265	-0.008803	0.010128	0.075074	85225	1.64	170	1348	39	52	37	1016	12280	1468	20	9905	382	660	1431	224765	678	536	1191	386	32	123	79	146	4525	2865	681	916	39	114	17	5	343	67	267	210	168	1052	1976	443	377	673	0	1444	895	1951	79110	20697	0.160	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000168.spe	389.56	6.79	1	0.010265	-0.008803	0.010128	0.075074	85638	1.60	180	1279	49	81	38	1032	12615	1423	0	9847	308	744	1446	227337	718	669	1337	488	34	43	191	79	4598	2977	505	1080	16	27	80	0	416	37	251	198	151	1004	2094	379	469	868	0	1224	1058	2544	78946	20806	0.161	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000169.spe	391.56	6.80	1	0.010265	-0.008803	0.010128	0.075074	85856	1.64	133	1243	12	52	39	1004	12858	1497	11	10060	345	786	1448	228107	766	663	1414	597	0	250	28	0	4260	2728	644	837	24	107	21	14	311	17	285	267	170	1083	2159	295	447	729	33	1593	959	1856	79411	20553	0.161	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000170.spe	393.56	6.80	1	0.010265	-0.008803	0.010128	0.075074	85976	1.55	123	1300	30	30	0	1019	12966	1456	48	9980	410	793	1482	227800	715	580	1267	524	7	134	100	28	4472	2790	752	1291	35	0	141	35	317	75	230	213	217	1050	2122	355	291	760	0	1473	924	2020	78252	20954	0.162	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000171.spe	395.56	6.81	1	0.010265	-0.008803	0.010128	0.075074	86873	1.62	210	1290	24	56	25	1024	13025	1479	36	10119	365	688	1511	232616	654	578	1363	502	0	0	23	0	4466	2723	749	1352	24	11	112	16	358	0	275	284	197	1031	2143	490	341	584	0	1493	956	2293	79416	20797	0.162	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000172.spe	397.56	6.81	1	0.010265	-0.008803	0.010128	0.075074	86855	1.47	215	1333	42	47	32	1070	13128	1467	10	10343	280	782	1543	228596	713	563	1337	443	0	0	0	32	4601	2795	796	1151	28	53	70	32	445	148	242	256	223	1152	2173	423	204	479	0	1347	900	2359	80157	20760	0.163	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000173.spe	399.56	6.82	1	0.010265	-0.008803	0.010128	0.075074	86930	1.57	176	1381	36	53	45	1032	12818	1565	19	10075	356	729	1625	226145	778	668	1495	571	125	8	137	0	4690	2826	695	1078	0	173	27	32	428	72	298	252	149	994	2173	449	240	626	0	1542	1004	2106	81724	21145	0.163	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000174.spe	401.56	6.81	1	0.010265	-0.008803	0.010128	0.075074	88833	1.50	211	1308	42	45	28	1005	12946	1486	31	9729	403	789	1520	230904	775	476	1435	319	0	273	186	68	4747	2827	641	1249	27	121	28	49	457	36	246	211	208	1319	2180	223	288	869	0	1466	904	2082	83058	21568	0.165	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000175.spe	403.56	6.81	1	0.010265	-0.008803	0.010128	0.075074	89241	1.54	225	1261	18	68	29	1032	12561	1490	18	9359	347	764	1669	230310	758	688	1537	639	41	188	61	27	4586	2702	595	1069	9	35	79	18	319	69	243	237	222	1117	2282	386	321	785	0	1519	974	2022	85220	21443	0.165	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000176.spe	405.56	6.80	1	0.010265	-0.008803	0.010128	0.075074	89017	1.58	209	1194	33	76	4	1029	12928	1536	0	9938	401	837	1592	227118	737	668	1664	519	0	263	117	12	4871	2787	705	1163	20	102	57	15	391	46	178	207	214	1200	2177	386	308	608	0	1508	951	1802	84061	21796	0.166	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000177.spe	407.56	6.81	1	0.010265	-0.008803	0.010128	0.075074	87542	1.49	201	1279	22	73	47	962	13076	1550	30	10381	310	844	1688	218939	741	654	1517	602	58	234	40	174	4539	2851	786	1266	0	69	40	0	396	14	229	185	214	1232	2137	418	274	667	206	1434	941	1949	82969	21463	0.165	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000178.spe	409.56	6.80	1	0.010265	-0.008803	0.010128	0.075074	88731	1.61	217	1299	19	82	37	951	13322	1556	39	10473	249	831	1730	223526	754	830	1546	689	0	180	11	0	4856	2680	666	1086	25	90	0	15	456	57	216	242	186	991	2349	195	363	751	0	1361	1083	2195	82993	21836	0.165	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000179.spe	411.56	6.80	1	0.010265	-0.008803	0.010128	0.075074	88130	1.52	177	1330	60	45	69	978	13145	1548	52	10645	292	832	1716	220013	773	555	1486	677	0	47	141	17	4496	2826	691	1233	28	146	27	14	425	65	266	240	152	1083	2241	301	357	712	0	1174	928	2188	83994	21750	0.166	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000180.spe	413.56	6.80	1	0.010265	-0.008803	0.010128	0.075074	88733	1.57	194	1465	46	43	44	964	13584	1460	16	10810	471	804	1737	220135	702	745	1537	600	60	261	153	47	4834	2963	889	1274	24	64	55	27	460	0	236	248	230	1035	2258	341	404	626	0	1261	950	2151	85083	21580	0.166	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000181.spe	415.56	6.81	1	0.010265	-0.008803	0.010128	0.075074	88210	1.66	141	1445	28	66	47	957	13328	1658	23	11437	337	779	1708	216483	759	801	1561	512	38	0	0	164	4670	2905	754	1143	13	127	0	30	393	21	247	273	193	1057	2335	676	291	558	0	1433	895	1861	85664	21676	0.166	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000182.spe	417.56	6.81	1	0.010265	-0.008803	0.010128	0.075074	88722	1.57	180	1405	18	33	54	965	13223	1586	32	10699	414	807	1821	223183	765	803	1584	510	0	183	241	58	4562	2724	743	1315	27	31	62	23	428	88	232	200	177	1050	2239	421	343	577	0	1516	845	2034	82873	21200	0.166	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000183.spe	419.56	6.80	1	0.010265	-0.008803	0.010128	0.075074	88604	1.67	149	1358	33	53	0	900	13117	1509	33	10704	384	817	1882	228785	808	817	1598	540	186	215	72	13	4568	2817	766	1294	11	135	17	37	344	48	316	255	170	1112	2227	269	249	591	0	1476	857	2200	82301	21169	0.165	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000184.spe	421.56	6.81	1	0.010265	-0.008803	0.010128	0.075074	87708	1.57	197	1414	37	69	29	922	13667	1582	23	11385	280	845	1885	217131	726	696	1644	649	0	111	206	108	4972	3014	835	1280	19	120	4	6	291	101	298	223	209	1118	2225	493	452	739	0	1151	808	2260	83351	21688	0.165	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000185.spe	423.56	6.83	1	0.010265	-0.008803	0.010128	0.075074	85487	1.57	217	1444	51	77	64	1046	13059	1547	19	11093	343	790	1766	204906	802	741	1520	604	0	262	13	0	4754	2975	889	985	25	72	67	47	466	108	269	261	213	1112	2284	251	422	745	0	1384	934	1878	83441	21328	0.165	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000186.spe	425.56	6.82	1	0.010265	-0.008803	0.010128	0.075074	87374	1.56	183	1440	11	65	42	971	13244	1526	33	11098	318	780	1849	218863	805	659	1648	458	45	77	7	107	4707	2721	837	1122	43	44	101	48	375	32	266	261	213	1155	2092	394	207	642	0	1499	928	2009	83034	21275	0.165	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000187.spe	427.56	6.84	1	0.010265	-0.008803	0.010128	0.075074	89462	1.51	177	1422	15	68	25	994	13130	1591	12	11206	449	827	1852	227268	758	692	1610	641	26	78	47	157	4387	3001	694	1298	37	106	0	35	299	118	257	227	230	1152	2276	488	290	716	43	1359	944	1928	84388	21549	0.166	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000188.spe	429.56	6.83	1	0.010265	-0.008803	0.010128	0.075074	90672	1.62	182	1379	14	54	9	960	13577	1609	30	11330	460	814	1812	231275	692	676	1557	539	7	333	206	16	4529	2937	623	1232	33	0	68	41	385	22	249	252	226	1122	2257	379	437	761	99	1453	994	2274	85083	21509	0.167	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000189.spe	431.56	6.84	1	0.010265	-0.008803	0.010128	0.075074	89278	1.70	177	1401	43	65	33	1065	13558	1642	15	11245	373	784	1778	223250	744	693	1678	733	20	0	0	56	4665	2832	744	1057	0	29	96	0	397	120	334	190	163	969	2171	627	312	374	0	1238	1000	2004	84724	21658	0.166	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000190.spe	433.56	6.83	1	0.010265	-0.008803	0.010128	0.075074	89038	1.58	206	1461	33	36	9	1016	13515	1461	10	10803	564	773	1862	225254	830	695	1895	663	72	85	223	173	4577	2740	814	1133	0	63	81	18	362	44	295	183	200	1125	2318	529	409	778	0	1414	909	1985	84970	22116	0.166	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000191.spe	435.56	6.83	1	0.010265	-0.008803	0.010128	0.075074	88765	1.68	181	1456	0	78	4	994	13467	1461	0	11004	338	738	1840	222946	667	628	1687	558	0	107	111	70	4526	2797	796	1199	24	59	52	46	359	49	301	242	144	1018	2147	484	422	399	0	1360	778	2001	84289	22010	0.166	
C:\Data\MAYLE2021\LOMA-SUAREZ_V2\LOMA-SUAREZ_18-62cm\XRF data\L000192.spe	437.56	6.82	1	0.010265	-0.008803	0.010128	0.075074	90813	1.52	183	1443	26	46	0	1003	13360	1536	10	10814	330	792	1819	230333	778	655	1714	612	62	16	108	100	4662	2617	698	1078	48	109	33	34	420	13	195	217	252	1138	2194	515	316	721	118	1518	1042	1946	86175	22046	0.167	
